id;date;x;y
22;03/06/2019 04:25;46.52703857;-1.982519984
23;03/06/2019 04:25;46.56246948;-1.979290009
24;03/06/2019 04:25;46.5605011;-1.972800016
25;03/06/2019 04:25;46.51269913;-1.983719945
26;03/06/2019 04:25;46.54710007;-1.957499981
27;03/06/2019 04:25;46.51079941;-1.985700011
28;03/06/2019 04:25;46.55284882;-1.947510004
29;03/06/2019 04:25;46.54029846;-2.006900072
3;03/06/2019 04:25;46.50468826;-1.96578002
30;03/06/2019 04:25;46.53282928;-1.968610048
31;03/06/2019 04:25;46.54938889;-2.000910044
32;03/06/2019 04:25;46.51781845;-1.955800056
33;03/06/2019 04:25;46.55459976;-2.002099991
34;03/06/2019 04:25;46.5381012;-1.958699942
35;03/06/2019 04:25;46.5486412;-1.960049987
36;03/06/2019 04:25;46.54349899;-1.950000048
38;03/06/2019 04:25;46.5727005;-1.969699979
39;03/06/2019 04:25;46.51490021;-1.923400044
4;03/06/2019 04:25;46.51649094;-1.953799963
40;03/06/2019 04:25;46.54608154;-1.978889942
41;03/06/2019 04:25;46.56330109;-1.978800058
43;03/06/2019 04:25;46.55828857;-1.971079946
44;03/06/2019 04:25;46.55453873;-1.986060023
45;03/06/2019 04:25;46.55133057;-1.998510003
46;03/06/2019 04:25;46.54310989;-1.963619947
47;03/06/2019 04:25;46.49983978;-1.992529988
48;03/06/2019 04:25;46.51699066;-1.983850002
5;03/06/2019 04:25;46.46030045;-1.903699994
6;03/06/2019 04:25;46.50839996;-1.946879983
7;03/06/2019 04:25;46.50542831;-1.988680005
8;03/06/2019 04:25;46.51155853;-1.97747004
9;03/06/2019 04:25;46.52565002;-1.972100019
1;03/06/2019 04:25;46.53070831;-1.986809969
42;03/06/2019 04:25;46.54425812;-1.972280025
10;03/06/2019 04:30;46.5591011;-1.975600004
11;03/06/2019 04:30;46.50617981;-1.980489969
12;03/06/2019 04:30;46.57009888;-2.009200096
13;03/06/2019 04:30;46.54990005;-1.961199999
14;03/06/2019 04:30;46.56489944;-1.979099989
15;03/06/2019 04:30;46.56978989;-1.977300048
17;03/06/2019 04:30;46.57109833;-2.008699894
18;03/06/2019 04:30;46.54349899;-1.963600039
2;03/06/2019 04:30;46.56399918;-1.990399957
20;03/06/2019 04:30;46.55680084;-1.994099975
21;03/06/2019 04:30;46.48260117;-1.904000044
22;03/06/2019 04:30;46.53615189;-1.981690049
23;03/06/2019 04:30;46.57141876;-1.980039954
24;03/06/2019 04:30;46.56990051;-1.972939968
25;03/06/2019 04:30;46.51287079;-1.995759964
26;03/06/2019 04:30;46.55590057;-1.957499981
27;03/06/2019 04:30;46.51089859;-1.997900009
28;03/06/2019 04:30;46.56184006;-1.947229981
29;03/06/2019 04:30;46.54919815;-2.006900072
3;03/06/2019 04:30;46.50395966;-1.978600025
30;03/06/2019 04:30;46.54228973;-1.967260003
31;03/06/2019 04:30;46.55836105;-2.001399994
32;03/06/2019 04:30;46.52703094;-1.954439998
33;03/06/2019 04:30;46.56389999;-2.002099991
34;03/06/2019 04:30;46.54700089;-1.958500028
35;03/06/2019 04:30;46.55746078;-1.960630059
36;03/06/2019 04:30;46.5530014;-1.949399948
38;03/06/2019 04:30;46.58169937;-1.970499992
39;03/06/2019 04:30;46.52330017;-1.923200011
4;03/06/2019 04:30;46.5257988;-1.952440023
40;03/06/2019 04:30;46.55514908;-1.97874999
41;03/06/2019 04:30;46.57260132;-1.979400039
43;03/06/2019 04:30;46.56700897;-1.971140027
44;03/06/2019 04:30;46.56375122;-1.986230016
45;03/06/2019 04:30;46.56021881;-1.998890042
46;03/06/2019 04:30;46.55241013;-1.96243
47;03/06/2019 04:30;46.49966049;-2.00500989
48;03/06/2019 04:30;46.5165596;-1.996309996
5;03/06/2019 04:30;46.46300125;-1.915199995
6;03/06/2019 04:30;46.51736832;-1.944829941
7;03/06/2019 04:30;46.50482941;-2.001009941
8;03/06/2019 04:30;46.51102829;-1.98992002
9;03/06/2019 04:30;46.52500916;-1.984259963
1;03/06/2019 04:30;46.53924942;-1.986570001
42;03/06/2019 04:30;46.55355072;-1.97179997
19;03/06/2019 04:30;46.52960968;-1.947160006
16;03/06/2019 04:30;46.55799866;-1.971300006
10;03/06/2019 04:35;46.56819916;-1.975999951
11;03/06/2019 04:35;46.50524139;-1.99206996
12;03/06/2019 04:35;46.5788002;-2.009900093
13;03/06/2019 04:35;46.54930115;-1.973500013
14;03/06/2019 04:35;46.57400131;-1.980000019
15;03/06/2019 04:35;46.57947159;-1.976209998
16;03/06/2019 04:35;46.56639862;-1.971300006
17;03/06/2019 04:35;46.57989883;-2.009599924
18;03/06/2019 04:35;46.55260086;-1.963400006
19;03/06/2019 04:35;46.53128815;-1.955450058
2;03/06/2019 04:35;46.57329941;-1.990300059
20;03/06/2019 04:35;46.56620026;-1.994799972
21;03/06/2019 04:35;46.49259949;-1.899700046
22;03/06/2019 04:35;46.54513168;-1.982239962
23;03/06/2019 04:35;46.58074188;-1.980239987
24;03/06/2019 04:35;46.57978058;-1.97171998
25;03/06/2019 04:35;46.51224899;-2.007859945
26;03/06/2019 04:35;46.56499863;-1.95720005
27;03/06/2019 04:35;46.51039886;-2.009599924
28;03/06/2019 04:35;46.57136154;-1.945919991
29;03/06/2019 04:35;46.55830002;-2.007100105
3;03/06/2019 04:35;46.50246811;-1.990569949
30;03/06/2019 04:35;46.55189896;-1.966719985
31;03/06/2019 04:35;46.56777954;-2.002130032
32;03/06/2019 04:35;46.53536987;-1.95559001
33;03/06/2019 04:35;46.57350159;-2.002300024
34;03/06/2019 04:35;46.55649948;-1.957700014
35;03/06/2019 04:35;46.56666946;-1.961079955
38;03/06/2019 04:35;46.59140015;-1.970100045
39;03/06/2019 04:35;46.5320015;-1.922199965
4;03/06/2019 04:35;46.5345993;-1.952700019
40;03/06/2019 04:35;46.5643692;-1.978960037
41;03/06/2019 04:35;46.58200073;-1.979300022
43;03/06/2019 04:35;46.5762291;-1.97063005
44;03/06/2019 04:35;46.57350922;-1.98518002
45;03/06/2019 04:35;46.56921005;-1.999089956
46;03/06/2019 04:35;46.56209946;-1.961339951
47;03/06/2019 04:35;46.49811172;-2.016760111
48;03/06/2019 04:35;46.51562119;-2.008090019
5;03/06/2019 04:35;46.46770096;-1.920799971
6;03/06/2019 04:35;46.52642059;-1.943600059
7;03/06/2019 04:35;46.5030899;-2.01274991
8;03/06/2019 04:35;46.51037979;-2.000329971
9;03/06/2019 04:35;46.53118134;-1.986850023
1;03/06/2019 04:35;46.54835129;-1.986850023
36;03/06/2019 04:35;46.56230164;-1.948600054
42;03/06/2019 04:35;46.5630188;-1.970890045
10;03/06/2019 04:40;46.57720184;-1.977200031
11;03/06/2019 04:40;46.50487137;-2.00432992
12;03/06/2019 04:40;46.57889938;-2.023000002
13;03/06/2019 04:40;46.55659866;-1.975900054
14;03/06/2019 04:40;46.58340073;-1.980999947
15;03/06/2019 04:40;46.58930969;-1.975909948
17;03/06/2019 04:40;46.58890152;-2.010099888
18;03/06/2019 04:40;46.56219864;-1.963600039
19;03/06/2019 04:40;46.53063965;-1.96784997
2;03/06/2019 04:40;46.582901;-1.98969996
20;03/06/2019 04:40;46.57590103;-1.994799972
21;03/06/2019 04:40;46.50260162;-1.897899985
22;03/06/2019 04:40;46.5542717;-1.983360052
23;03/06/2019 04:40;46.5899086;-1.980430007
24;03/06/2019 04:40;46.5899086;-1.971300006
25;03/06/2019 04:40;46.5152092;-2.015990019
26;03/06/2019 04:40;46.5746994;-1.956900001
27;03/06/2019 04:40;46.51610184;-2.013299942
28;03/06/2019 04:40;46.58124924;-1.945080042
29;03/06/2019 04:40;46.56729889;-2.007400036
3;03/06/2019 04:40;46.50053024;-2.00364995
30;03/06/2019 04:40;46.56184006;-1.966599941
31;03/06/2019 04:40;46.57715988;-2.002409935
32;03/06/2019 04:40;46.54367065;-1.957440019
33;03/06/2019 04:40;46.58319855;-2.001699924
34;03/06/2019 04:40;46.56629944;-1.957900047
35;03/06/2019 04:40;46.57614899;-1.961750031
36;03/06/2019 04:40;46.57189941;-1.948799968
38;03/06/2019 04:40;46.60100174;-1.969599962
39;03/06/2019 04:40;46.54180145;-1.920699954
4;03/06/2019 04:40;46.54389954;-1.95389998
40;03/06/2019 04:40;46.57387161;-1.978999972
41;03/06/2019 04:40;46.59149933;-1.979099989
43;03/06/2019 04:40;46.58565903;-1.97160995
44;03/06/2019 04:40;46.58324814;-1.984509945
45;03/06/2019 04:40;46.57838821;-1.999189973
46;03/06/2019 04:40;46.57167816;-1.961120009
47;03/06/2019 04:40;46.49692154;-2.029190063
48;03/06/2019 04:40;46.51498032;-2.021610022
5;03/06/2019 04:40;46.4673996;-1.932100058
6;03/06/2019 04:40;46.5251503;-1.956279993
7;03/06/2019 04:40;46.50271988;-2.023969889
8;03/06/2019 04:40;46.50992966;-2.012820005
9;03/06/2019 04:40;46.54056168;-1.987589955
1;03/06/2019 04:40;46.55778885;-1.987190008
42;03/06/2019 04:40;46.57167053;-1.970569968
16;03/06/2019 04:40;46.5760994;-1.972000003
10;03/06/2019 04:45;46.58639908;-1.977800012
11;03/06/2019 04:45;46.5051918;-2.017199993
12;03/06/2019 04:45;46.58599854;-2.025399923
13;03/06/2019 04:45;46.56579971;-1.976099968
14;03/06/2019 04:45;46.59260178;-1.981999993
15;03/06/2019 04:45;46.59912109;-1.976369977
17;03/06/2019 04:45;46.59759903;-2.012300014
18;03/06/2019 04:45;46.5719986;-1.963600039
19;03/06/2019 04:45;46.52962112;-1.980620027
2;03/06/2019 04:45;46.59209824;-1.99000001
20;03/06/2019 04:45;46.58539963;-1.995399952
22;03/06/2019 04:45;46.56317902;-1.984330058
23;03/06/2019 04:45;46.59030151;-1.992910028
24;03/06/2019 04:45;46.59996033;-1.970450044
25;03/06/2019 04:45;46.51890182;-2.023910046
26;03/06/2019 04:45;46.58340073;-1.957700014
27;03/06/2019 04:45;46.52510071;-2.011499882
28;03/06/2019 04:45;46.59132004;-1.944390059
29;03/06/2019 04:45;46.57630157;-2.007499933
3;03/06/2019 04:45;46.49985886;-2.016669989
30;03/06/2019 04:45;46.57168961;-1.965630054
31;03/06/2019 04:45;46.58666992;-2.002899885
32;03/06/2019 04:45;46.55313873;-1.958029985
33;03/06/2019 04:45;46.59249878;-2.003099918
34;03/06/2019 04:45;46.57590103;-1.957900047
35;03/06/2019 04:45;46.58581161;-1.962219954
36;03/06/2019 04:45;46.58169937;-1.948099971
38;03/06/2019 04:45;46.60950089;-1.970600009
39;03/06/2019 04:45;46.55149841;-1.919399977
4;03/06/2019 04:45;46.5536499;-1.95352006
40;03/06/2019 04:45;46.58333969;-1.979320049
41;03/06/2019 04:45;46.6006012;-1.979799986
43;03/06/2019 04:45;46.59500885;-1.972730041
44;03/06/2019 04:45;46.5931015;-1.984410048
45;03/06/2019 04:45;46.58729172;-1.999959946
46;03/06/2019 04:45;46.58142853;-1.961300015
47;03/06/2019 04:45;46.49740982;-2.041739941
48;03/06/2019 04:45;46.51578903;-2.034660101
5;03/06/2019 04:45;46.46699905;-1.943799973
6;03/06/2019 04:45;46.52312851;-1.969370008
7;03/06/2019 04:45;46.50294113;-2.036979914
8;03/06/2019 04:45;46.51102829;-2.024940014
9;03/06/2019 04:45;46.55012131;-1.987059951
1;03/06/2019 04:45;46.5671196;-1.987509966
16;03/06/2019 04:45;46.58530045;-1.972100019
21;03/06/2019 04:45;46.51259995;-1.896100044
42;03/06/2019 04:45;46.58129883;-1.970700026
10;03/06/2019 04:50;46.59489822;-1.978099942
11;03/06/2019 04:50;46.50659943;-2.029550076
12;03/06/2019 04:50;46.59550095;-2.024199963
13;03/06/2019 04:50;46.57519913;-1.974799991
14;03/06/2019 04:50;46.60189819;-1.981999993
15;03/06/2019 04:50;46.60824966;-1.975679994
16;03/06/2019 04:50;46.5943985;-1.971500039
17;03/06/2019 04:50;46.60660172;-2.012799978
18;03/06/2019 04:50;46.58119965;-1.962000012
19;03/06/2019 04:50;46.53076172;-1.992640018
2;03/06/2019 04:50;46.60100174;-1.988700032
20;03/06/2019 04:50;46.5951004;-1.994600058
22;03/06/2019 04:50;46.57226181;-1.983899951
23;03/06/2019 04:50;46.59032822;-2.006279945
24;03/06/2019 04:50;46.61003113;-1.968690038
25;03/06/2019 04:50;46.52006149;-2.036760092
26;03/06/2019 04:50;46.59249878;-1.956900001
27;03/06/2019 04:50;46.53419876;-2.009299994
28;03/06/2019 04:50;46.60110855;-1.94370997
29;03/06/2019 04:50;46.58539963;-2.006799936
3;03/06/2019 04:50;46.50077057;-2.028800011
30;03/06/2019 04:50;46.58142853;-1.963119984
31;03/06/2019 04:50;46.5961113;-2.003180027
32;03/06/2019 04:50;46.56280136;-1.957559943
33;03/06/2019 04:50;46.60160065;-2.003499985
34;03/06/2019 04:50;46.58560181;-1.957000017
35;03/06/2019 04:50;46.59486008;-1.961490035
36;03/06/2019 04:50;46.59130096;-1.94749999
38;03/06/2019 04:50;46.61859894;-1.971699953
39;03/06/2019 04:50;46.56140137;-1.918499947
4;03/06/2019 04:50;46.56324005;-1.953169942
40;03/06/2019 04:50;46.59228134;-1.978430033
41;03/06/2019 04:50;46.60189819;-1.991700053
43;03/06/2019 04:50;46.60401917;-1.972079992
44;03/06/2019 04:50;46.60243988;-1.983719945
45;03/06/2019 04:50;46.59642029;-2.000649929
46;03/06/2019 04:50;46.59048843;-1.96085
47;03/06/2019 04:50;46.49771881;-2.054440022
48;03/06/2019 04:50;46.51712036;-2.046760082
5;03/06/2019 04:50;46.46569824;-1.95539999
6;03/06/2019 04:50;46.52970886;-1.971310019
7;03/06/2019 04:50;46.50257111;-2.049979925
8;03/06/2019 04:50;46.51216888;-2.037169933
9;03/06/2019 04:50;46.55937958;-1.986119986
1;03/06/2019 04:50;46.57659149;-1.986170053
42;03/06/2019 04:50;46.59040833;-1.969480038
21;03/06/2019 04:51;46.52470016;-1.894199967
10;03/06/2019 04:55;46.60359955;-1.977900028
11;03/06/2019 04:55;46.50714111;-2.041879892
12;03/06/2019 04:55;46.604599;-2.023900032
13;03/06/2019 04:55;46.58430099;-1.973899961
14;03/06/2019 04:55;46.6108017;-1.98300004
15;03/06/2019 04:55;46.60919189;-1.98687005
16;03/06/2019 04:55;46.60359955;-1.971600056
17;03/06/2019 04:55;46.6147995;-2.013499975
18;03/06/2019 04:55;46.59120178;-1.958999991
19;03/06/2019 04:55;46.53205872;-2.005249977
2;03/06/2019 04:55;46.60599899;-1.993800044
20;03/06/2019 04:55;46.604599;-1.994699955
21;03/06/2019 04:55;46.53269958;-1.892799973
22;03/06/2019 04:55;46.58155823;-1.984480023
23;03/06/2019 04:55;46.59000015;-2.019520044
24;03/06/2019 04:55;46.61980057;-1.966959953
25;03/06/2019 04:55;46.52070999;-2.049770117
26;03/06/2019 04:55;46.60150146;-1.956900001
27;03/06/2019 04:55;46.54339981;-2.007600069
28;03/06/2019 04:55;46.61045837;-1.94254005
29;03/06/2019 04:55;46.59410095;-2.0079
30;03/06/2019 04:55;46.5911293;-1.961320043
31;03/06/2019 04:55;46.60512161;-2.004189968
32;03/06/2019 04:55;46.57175064;-1.956629992
33;03/06/2019 04:55;46.61040115;-2.004300117
34;03/06/2019 04:55;46.5943985;-1.95539999
35;03/06/2019 04:55;46.60388184;-1.960890055
36;03/06/2019 04:55;46.60029984;-1.94659996
38;03/06/2019 04:55;46.62770081;-1.971099973
39;03/06/2019 04:55;46.5707016;-1.917299986
4;03/06/2019 04:55;46.57257843;-1.950909972
40;03/06/2019 04:55;46.60108948;-1.978459954
41;03/06/2019 04:55;46.60620117;-1.998200059
43;03/06/2019 04:55;46.61330032;-1.971500039
44;03/06/2019 04:55;46.61117172;-1.984680057
45;03/06/2019 04:55;46.60475922;-2.001529932
46;03/06/2019 04:55;46.59960175;-1.95946002
47;03/06/2019 04:55;46.49760056;-2.066550016
48;03/06/2019 04:55;46.51758957;-2.059509993
5;03/06/2019 04:55;46.46569824;-1.968099952
6;03/06/2019 04:55;46.53842926;-1.969329953
7;03/06/2019 04:55;46.5022316;-2.06227994
8;03/06/2019 04:55;46.51255035;-2.049309969
9;03/06/2019 04:55;46.56890106;-1.984719992
42;03/06/2019 04:55;46.59603882;-1.974419951
1;03/06/2019 04:55;46.58597946;-1.98664999
3;03/06/2019 04:55;46.50115967;-2.041949987
10;03/06/2019 05:00;46.61249924;-1.978700042
11;03/06/2019 05:00;46.50737;-2.054780006
12;03/06/2019 05:00;46.61349869;-2.023499966
13;03/06/2019 05:00;46.59370041;-1.97420001
14;03/06/2019 05:00;46.61970139;-1.984099984
15;03/06/2019 05:00;46.60958099;-1.999150038
16;03/06/2019 05:00;46.61259842;-1.971699953
17;03/06/2019 05:00;46.62329865;-2.013499975
18;03/06/2019 05:00;46.59980011;-1.956400037
19;03/06/2019 05:00;46.53321075;-2.018039942
2;03/06/2019 05:00;46.60660172;-2.006099939
20;03/06/2019 05:00;46.61399841;-1.994600058
21;03/06/2019 05:00;46.54259872;-1.889700055
22;03/06/2019 05:00;46.59103012;-1.985059977
23;03/06/2019 05:00;46.59017944;-2.032520056
24;03/06/2019 05:00;46.62934875;-1.96559
25;03/06/2019 05:00;46.52046967;-2.062880039
26;03/06/2019 05:00;46.60979843;-1.957499981
27;03/06/2019 05:00;46.55279922;-2.006999969
28;03/06/2019 05:00;46.62015152;-1.941769958
29;03/06/2019 05:00;46.60279846;-2.008500099
3;03/06/2019 05:00;46.50143051;-2.054529905
30;03/06/2019 05:00;46.60078812;-1.958119988
31;03/06/2019 05:00;46.614151;-2.00364995
32;03/06/2019 05:00;46.5805397;-1.956640005
33;03/06/2019 05:00;46.61940002;-2.003499985
34;03/06/2019 05:00;46.60369873;-1.954599977
35;03/06/2019 05:00;46.61302185;-1.960459948
36;03/06/2019 05:00;46.60960007;-1.945500016
38;03/06/2019 05:00;46.63629913;-1.97179997
39;03/06/2019 05:00;46.57989883;-1.914499998
4;03/06/2019 05:00;46.58192062;-1.950359941
40;03/06/2019 05:00;46.61035156;-1.979339957
41;03/06/2019 05:00;46.61520004;-1.998299956
43;03/06/2019 05:00;46.622509;-1.97183001
44;03/06/2019 05:00;46.62004852;-1.985589981
45;03/06/2019 05:00;46.61317062;-2.002029896
46;03/06/2019 05:00;46.6090889;-1.958299994
47;03/06/2019 05:00;46.4967308;-2.078939915
48;03/06/2019 05:00;46.51784897;-2.072190046
5;03/06/2019 05:00;46.46709824;-1.980200052
6;03/06/2019 05:00;46.54698944;-1.968219995
7;03/06/2019 05:00;46.50138855;-2.074330091
8;03/06/2019 05:00;46.51285172;-2.061929941
9;03/06/2019 05:00;46.57823181;-1.983690023
42;03/06/2019 05:00;46.59695816;-1.986660004
1;03/06/2019 05:02;46.59918976;-1.986520052
1;03/06/2019 05:05;46.60462952;-1.986070037
10;03/06/2019 05:05;46.62099838;-1.979099989
11;03/06/2019 05:05;46.5069809;-2.067679882
12;03/06/2019 05:05;46.62260056;-2.023400068
13;03/06/2019 05:05;46.60309982;-1.974799991
14;03/06/2019 05:05;46.62829971;-1.984799981
15;03/06/2019 05:05;46.61058044;-2.010420084
17;03/06/2019 05:05;46.63180161;-2.014400005
18;03/06/2019 05:05;46.60929871;-1.955199957
2;03/06/2019 05:05;46.6067009;-2.018399954
20;03/06/2019 05:05;46.62319946;-1.993600011
21;03/06/2019 05:05;46.55279922;-1.885699987
22;03/06/2019 05:05;46.60012054;-1.985460043
23;03/06/2019 05:05;46.59474945;-2.038419962
24;03/06/2019 05:05;46.63795853;-1.964750051
25;03/06/2019 05:05;46.52009964;-2.075939894
26;03/06/2019 05:05;46.61869812;-1.957599998
27;03/06/2019 05:05;46.56169891;-2.006700039
28;03/06/2019 05:05;46.62950897;-1.94017005
29;03/06/2019 05:05;46.60910034;-2.011499882
3;03/06/2019 05:05;46.50074005;-2.067689896
30;03/06/2019 05:05;46.61009979;-1.95709002
31;03/06/2019 05:05;46.61412811;-2.015369892
32;03/06/2019 05:05;46.58922958;-1.958469987
33;03/06/2019 05:05;46.62820053;-2.004199982
34;03/06/2019 05:05;46.61270142;-1.954699993
35;03/06/2019 05:05;46.62213898;-1.961490035
36;03/06/2019 05:05;46.61880112;-1.944000006
38;03/06/2019 05:05;46.64500046;-1.971099973
39;03/06/2019 05:05;46.58959961;-1.911499977
4;03/06/2019 05:05;46.59135818;-1.950929999
40;03/06/2019 05:05;46.61948013;-1.979449987
41;03/06/2019 05:05;46.62409973;-1.998000026
43;03/06/2019 05:05;46.63100815;-1.972149968
44;03/06/2019 05:05;46.62876892;-1.986469984
45;03/06/2019 05:05;46.62181854;-2.002619982
46;03/06/2019 05:05;46.61838913;-1.958829999
47;03/06/2019 05:05;46.4961586;-2.092430115
48;03/06/2019 05:05;46.51734161;-2.084209919
5;03/06/2019 05:05;46.46929932;-1.991899967
6;03/06/2019 05:05;46.5498085;-1.977169991
7;03/06/2019 05:05;46.50046921;-2.087599993
8;03/06/2019 05:05;46.51232147;-2.074830055
9;03/06/2019 05:05;46.58406067;-1.987409949
42;03/06/2019 05:05;46.59745026;-1.999079943
19;03/06/2019 05:05;46.53456116;-2.028830051
16;03/06/2019 05:05;46.62149811;-1.9727
1;03/06/2019 05:10;46.61376953;-1.986199975
10;03/06/2019 05:10;46.62990189;-1.978600025
11;03/06/2019 05:10;46.50674057;-2.080579996
12;03/06/2019 05:10;46.63180161;-2.022700071
13;03/06/2019 05:10;46.61220169;-1.97420001
14;03/06/2019 05:10;46.6371994;-1.985599995
15;03/06/2019 05:10;46.6114006;-2.022320032
17;03/06/2019 05:10;46.64049911;-2.01609993
18;03/06/2019 05:10;46.61899948;-1.954300046
19;03/06/2019 05:10;46.53506851;-2.04362011
20;03/06/2019 05:10;46.63199997;-1.995000005
21;03/06/2019 05:10;46.55739975;-1.891000032
22;03/06/2019 05:10;46.60932922;-1.985430002
23;03/06/2019 05:10;46.60379028;-2.038670063
24;03/06/2019 05:10;46.63784027;-1.976830006
25;03/06/2019 05:10;46.52033997;-2.088170052
26;03/06/2019 05:10;46.62799835;-1.957000017
27;03/06/2019 05:10;46.56340027;-2.01789999
28;03/06/2019 05:10;46.63874054;-1.939859986
29;03/06/2019 05:10;46.60910034;-2.023799896
3;03/06/2019 05:10;46.49996948;-2.080689907
31;03/06/2019 05:10;46.61397934;-2.028480053
32;03/06/2019 05:10;46.59838104;-1.958439946
34;03/06/2019 05:10;46.62200165;-1.953699946
35;03/06/2019 05:10;46.63095093;-1.96183002
36;03/06/2019 05:10;46.62799835;-1.944200039
38;03/06/2019 05:10;46.65399933;-1.971300006
39;03/06/2019 05:10;46.59640121;-1.913100004
4;03/06/2019 05:10;46.60105896;-1.949399948
40;03/06/2019 05:10;46.6286087;-1.979460001
41;03/06/2019 05:10;46.63280106;-1.998800039
43;03/06/2019 05:10;46.64022827;-1.972139955
44;03/06/2019 05:10;46.63774109;-1.987390041
46;03/06/2019 05:10;46.62757111;-1.958320022
47;03/06/2019 05:10;46.49618912;-2.105690002
48;03/06/2019 05:10;46.51728821;-2.096930027
5;03/06/2019 05:10;46.47040176;-2.003700018
6;03/06/2019 05:10;46.54994965;-1.990810037
7;03/06/2019 05:10;46.50072861;-2.100450039
8;03/06/2019 05:10;46.51192856;-2.087769985
9;03/06/2019 05:10;46.58501053;-1.99940002
16;03/06/2019 05:10;46.62979889;-1.97300005
30;03/06/2019 05:10;46.61956024;-1.95638001
42;03/06/2019 05:10;46.59830856;-2.011600018
45;03/06/2019 05:10;46.62997818;-2.00225997
33;03/06/2019 05:10;46.63710022;-2.004699945
2;03/06/2019 05:10;46.60910034;-2.027699947
1;03/06/2019 05:15;46.6228714;-1.985309958
10;03/06/2019 05:15;46.63899994;-1.978099942
11;03/06/2019 05:15;46.50579834;-2.093739986
12;03/06/2019 05:15;46.64089966;-2.021800041
13;03/06/2019 05:15;46.62139893;-1.973199964
14;03/06/2019 05:15;46.64569855;-1.985399961
15;03/06/2019 05:15;46.61270142;-2.034189939
16;03/06/2019 05:15;46.63600159;-1.977900028
17;03/06/2019 05:15;46.64920044;-2.017499924
18;03/06/2019 05:15;46.62020111;-1.965800047
19;03/06/2019 05:15;46.53503036;-2.057019949
2;03/06/2019 05:15;46.61719894;-2.028100014
20;03/06/2019 05:15;46.63159943;-2.008500099
21;03/06/2019 05:15;46.55870056;-1.904399991
22;03/06/2019 05:15;46.61848831;-1.984449983
23;03/06/2019 05:15;46.60858154;-2.044329882
24;03/06/2019 05:15;46.63803864;-1.989179969
25;03/06/2019 05:15;46.52148056;-2.09781003
26;03/06/2019 05:15;46.6371994;-1.956500053
27;03/06/2019 05:15;46.5646019;-2.030200005
28;03/06/2019 05:15;46.64810944;-1.938279986
29;03/06/2019 05:15;46.60969925;-2.035700083
3;03/06/2019 05:15;46.49895096;-2.094069958
30;03/06/2019 05:15;46.62910843;-1.955160022
31;03/06/2019 05:15;46.61806107;-2.035069942
32;03/06/2019 05:15;46.60731125;-1.958529949
33;03/06/2019 05:15;46.64590073;-2.005000114
34;03/06/2019 05:15;46.63119888;-1.952800035
35;03/06/2019 05:15;46.64017868;-1.96123004
36;03/06/2019 05:15;46.63700104;-1.943699956
38;03/06/2019 05:15;46.6629982;-1.97179997
39;03/06/2019 05:15;46.59640121;-1.927099943
4;03/06/2019 05:15;46.61059189;-1.947909951
40;03/06/2019 05:15;46.62947083;-1.991510034
41;03/06/2019 05:15;46.64170074;-1.998999953
43;03/06/2019 05:15;46.64707184;-1.974470019
44;03/06/2019 05:15;46.64643097;-1.987450004
45;03/06/2019 05:15;46.63845062;-2.003299952
46;03/06/2019 05:15;46.63692093;-1.957309961
48;03/06/2019 05:15;46.516819;-2.109910011
5;03/06/2019 05:15;46.47079849;-2.016000032
6;03/06/2019 05:15;46.55039978;-2.004509926
7;03/06/2019 05:15;46.50035858;-2.11303997
8;03/06/2019 05:15;46.51102829;-2.100899935
9;03/06/2019 05:15;46.58665848;-2.011440039
42;03/06/2019 05:15;46.59931946;-2.024280071
47;03/06/2019 05:15;46.49526978;-2.119119883
1;03/06/2019 05:20;46.63198853;-1.984840035
10;03/06/2019 05:20;46.64749908;-1.977800012
11;03/06/2019 05:20;46.50526047;-2.106549978
12;03/06/2019 05:20;46.65019989;-2.021899939
13;03/06/2019 05:20;46.63050079;-1.972800016
14;03/06/2019 05:20;46.65480042;-1.985299945
15;03/06/2019 05:20;46.61408997;-2.046190023
16;03/06/2019 05:20;46.63589859;-1.990700006
17;03/06/2019 05:20;46.65800095;-2.018100023
18;03/06/2019 05:20;46.6208992;-1.979300022
19;03/06/2019 05:20;46.53524017;-2.068949938
2;03/06/2019 05:20;46.62340164;-2.031500101
20;03/06/2019 05:20;46.63180161;-2.021800041
21;03/06/2019 05:20;46.55939865;-1.917899966
22;03/06/2019 05:20;46.62754059;-1.984339952
23;03/06/2019 05:20;46.60892105;-2.057450056
24;03/06/2019 05:20;46.63824081;-2.00225997
25;03/06/2019 05:20;46.5306015;-2.096590042
26;03/06/2019 05:20;46.64619827;-1.95539999
27;03/06/2019 05:20;46.56489944;-2.042500019
28;03/06/2019 05:20;46.65565872;-1.939149976
29;03/06/2019 05:20;46.61000061;-2.048399925
3;03/06/2019 05:20;46.49824142;-2.107000113
30;03/06/2019 05:20;46.63861847;-1.953549981
31;03/06/2019 05:20;46.62664032;-2.035670042
32;03/06/2019 05:20;46.61650085;-1.958089948
33;03/06/2019 05:20;46.6507988;-2.010400057
34;03/06/2019 05:20;46.64049911;-1.951200008
36;03/06/2019 05:20;46.64599991;-1.943400025
38;03/06/2019 05:20;46.66970062;-1.974400043
39;03/06/2019 05:20;46.59669876;-1.941100001
4;03/06/2019 05:20;46.61983871;-1.947530031
40;03/06/2019 05:20;46.62987137;-2.003779888
41;03/06/2019 05:20;46.64929962;-1.99909997
